,AO,district,address,wave,marker-color,iconContent,longitude,latitude,description
1244,СВАО,Марьина роща,"Москва, Анненская ул. д.2",2,#1142AA,2,37.609344,55.801556,Анненская ул. д.2
1245,СВАО,Марьина роща,"Москва, Анненская ул. д.4",2,#1142AA,2,37.609757,55.802209,Анненская ул. д.4
1246,СВАО,Марьина роща,"Москва, Марьиной рощи 1-й пр. д.11",2,#1142AA,2,37.619989,55.79433,Марьиной рощи 1-й пр. д.11
1247,СВАО,Марьина роща,"Москва, Марьиной рощи 2-й пр. д.17",2,#1142AA,2,37.6206,55.794872,Марьиной рощи 2-й пр. д.17
1248,СВАО,Марьина роща,"Москва, Марьиной рощи 4-я ул. д.4А",2,#1142AA,2,37.625513,55.794755,Марьиной рощи 4-я ул. д.4А
1249,СВАО,Марьина роща,"Москва, Марьиной рощи 4-я ул. д.8А",2,#1142AA,2,37.625513,55.795985,Марьиной рощи 4-я ул. д.8А
1250,СВАО,Марьина роща,"Москва, Октябрьская ул. д.62",2,#1142AA,2,37.613341,55.796805,Октябрьская ул. д.62
1251,СВАО,Марьина роща,"Москва, Октябрьская ул. д.64",2,#1142AA,2,37.61344,55.797554,Октябрьская ул. д.64
1252,СВАО,Марьина роща,"Москва, Октябрьская ул. д.66",2,#1142AA,2,37.612982,55.797878,Октябрьская ул. д.66
1253,СВАО,Марьина роща,"Москва, Октябрьская ул. д.68",2,#1142AA,2,37.613413,55.798222,Октябрьская ул. д.68
1254,СВАО,Марьина роща,"Москва, Старомарьинское шоссе д.3",2,#1142AA,2,37.610152,55.801561,Старомарьинское шоссе д.3
1255,СВАО,Марьина роща,"Москва, Старомарьинское шоссе д.6",2,#1142AA,2,37.61141,55.8019,Старомарьинское шоссе д.6
1256,СВАО,Марьина роща,"Москва, Стрелецкая ул. д.15",2,#1142AA,2,37.607853,55.796304,Стрелецкая ул. д.15
1257,СВАО,Марьина роща,"Москва, Сущевский Вал ул. д.63",2,#1142AA,2,37.620501,55.793308,Сущевский Вал ул. д.63
1258,СВАО,Марьина роща,"Москва, Шереметьевская ул. д.9 к.2",2,#1142AA,2,37.614797,55.796122,Шереметьевская ул. д.9 к.2
1259,СВАО,Останкинский,"Москва, Бочкова ул. д.7",2,#1142AA,2,37.630823,55.80956,Бочкова ул. д.7
1260,СВАО,Останкинский,"Москва, Кондратюка ул. д.10",2,#1142AA,2,37.632978,55.819353,Кондратюка ул. д.10
1261,СВАО,Останкинский,"Москва, Кондратюка ул. д.12",2,#1142AA,2,37.632278,55.819171,Кондратюка ул. д.12
1262,СВАО,Останкинский,"Москва, Кондратюка ул. д.8",2,#1142AA,2,37.633706,55.819509,Кондратюка ул. д.8
1263,СВАО,Останкинский,"Москва, Марьинская Б. ул. д.10",2,#1142AA,2,37.635269,55.80954,Марьинская Б. ул. д.10
1264,СВАО,Останкинский,"Москва, Марьинская Б. ул. д.8",2,#1142AA,2,37.634991,55.809069,Марьинская Б. ул. д.8
1265,СВАО,Останкинский,"Москва, Новоостанкинская 2-я ул. д.23",2,#1142AA,2,37.625567,55.816495,Новоостанкинская 2-я ул. д.23
1266,СВАО,Останкинский,"Москва, Новоостанкинская 3-я ул. д.19",2,#1142AA,2,37.628137,55.81953,Новоостанкинская 3-я ул. д.19
1267,СВАО,Останкинский,"Москва, Новоостанкинская 3-я ул. д.21",2,#1142AA,2,37.628676,55.819788,Новоостанкинская 3-я ул. д.21
1268,СВАО,Останкинский,"Москва, Новоостанкинская 3-я ул. д.23",2,#1142AA,2,37.629215,55.820056,Новоостанкинская 3-я ул. д.23
1269,СВАО,Останкинский,"Москва, Прудовой пр. д.13",2,#1142AA,2,37.615048,55.815104,Прудовой пр. д.13
1270,СВАО,Останкинский,"Москва, Цандера ул. д.10",2,#1142AA,2,37.630975,55.818862,Цандера ул. д.10
1271,СВАО,Останкинский,"Москва, Цандера ул. д.11",2,#1142AA,2,37.630005,55.820263,Цандера ул. д.11
1272,СВАО,Останкинский,"Москва, Цандера ул. д.12",2,#1142AA,2,37.630849,55.819383,Цандера ул. д.12
1273,СВАО,Ростокино,"Москва, Будайская ул. д.9",2,#1142AA,2,37.667537,55.834618,Будайская ул. д.9
1274,СВАО,Ростокино,"Москва, Будайский пр. д.1",2,#1142AA,2,37.664967,55.834805,Будайский пр. д.1
1275,СВАО,Ростокино,"Москва, Будайский пр. д.6 к.1",2,#1142AA,2,37.667743,55.835751,Будайский пр. д.6 к.1
1276,СВАО,Ростокино,"Москва, Будайский пр. д.6 к.2",2,#1142AA,2,37.668273,55.835503,Будайский пр. д.6 к.2
1277,СВАО,Ростокино,"Москва, Малахитовая ул. д.13 к.2",2,#1142AA,2,37.662219,55.831863,Малахитовая ул. д.13 к.2
1278,СВАО,Ростокино,"Москва, Малахитовая ул. д.13 к.3",2,#1142AA,2,37.663162,55.832369,Малахитовая ул. д.13 к.3
1279,СВАО,Ростокино,"Москва, Малахитовая ул. д.9",2,#1142AA,2,37.658347,55.833218,Малахитовая ул. д.9
1280,СВАО,Ростокино,"Москва, Мира просп. д.171",2,#1142AA,2,37.657386,55.837353,Мира просп. д.171
1281,СВАО,Ростокино,"Москва, Мира просп. д.188А",2,#1142AA,2,37.656757,55.834158,Мира просп. д.188А
1282,СВАО,Ростокино,"Москва, Ростокинская ул. д.6",2,#1142AA,2,37.663413,55.83294,Ростокинская ул. д.6
1283,СВАО,Ростокино,"Москва, Ростокинская ул. д.8",2,#1142AA,2,37.664446,55.833188,Ростокинская ул. д.8
1284,СВАО,Ростокино,"Москва, Сельскохозяйственная ул. д.14 к.2",2,#1142AA,2,37.644549,55.836115,Сельскохозяйственная ул. д.14 к.2
1285,СВАО,Ростокино,"Москва, Сельскохозяйственная ул. д.18 к.2",2,#1142AA,2,37.644154,55.838258,Сельскохозяйственная ул. д.18 к.2
1286,СВАО,Ростокино,"Москва, Сергея Эйзенштейна ул. д.6 к.2 c.1",2,#1142AA,2,37.64145,55.833541,Сергея Эйзенштейна ул. д.6 к.2 c.1
1287,СВАО,Ростокино,"Москва, Сергея Эйзенштейна ул. д.6 к.2 c.2",2,#1142AA,2,37.640821,55.833314,Сергея Эйзенштейна ул. д.6 к.2 c.2
1288,СВАО,Свиблово,"Москва, Амундсена ул. д. 14",2,#1142AA,2,37.656703,55.854052,Амундсена ул. д. 14
1289,СВАО,Свиблово,"Москва, Амундсена ул. д.11",2,#1142AA,2,37.656146,55.853365,Амундсена ул. д.11
1290,СВАО,Свиблово,"Москва, Амундсена ул. д.11 к.1",2,#1142AA,2,37.656532,55.852794,Амундсена ул. д.11 к.1
1291,СВАО,Свиблово,"Москва, Ботанический 1-й пр. д.1",2,#1142AA,2,37.634083,55.8501,Ботанический 1-й пр. д.1
1292,СВАО,Свиблово,"Москва, Ботанический 1-й пр. д.3А",2,#1142AA,2,37.633652,55.851035,Ботанический 1-й пр. д.3А
1293,СВАО,Свиблово,"Москва, Ботанический 2-й пр. д.6",2,#1142AA,2,37.638782,55.85102,Ботанический 2-й пр. д.6
1294,СВАО,Свиблово,"Москва, Вересковая ул. д.4",2,#1142AA,2,37.640102,55.859357,Вересковая ул. д.4
1295,СВАО,Свиблово,"Москва, Вересковая ул. д.7",2,#1142AA,2,37.640255,55.859968,Вересковая ул. д.7
1296,СВАО,Свиблово,"Москва, Ивовая ул. д.4",2,#1142AA,2,37.643677,55.858832,Ивовая ул. д.4
1297,СВАО,Свиблово,"Москва, Кольская ул. д.13",2,#1142AA,2,37.644064,55.862505,Кольская ул. д.13
1298,СВАО,Свиблово,"Москва, Лазоревый пр. д.12",2,#1142AA,2,37.632538,55.850029,Лазоревый пр. д.12
1299,СВАО,Свиблово,"Москва, Нансена пр. д.12 к.2",2,#1142AA,2,37.651753,55.852298,Нансена пр. д.12 к.2
1300,СВАО,Свиблово,"Москва, Нансена пр. д.12 к.3",2,#1142AA,2,37.652454,55.852465,Нансена пр. д.12 к.3
1301,СВАО,Свиблово,"Москва, Русанова пр. д.33 к.2",2,#1142AA,2,37.638099,55.856518,Русанова пр. д.33 к.2
1302,СВАО,Свиблово,"Москва, Седова ул. д.15 к.1",2,#1142AA,2,37.636895,55.851535,Седова ул. д.15 к.1
1303,СВАО,Свиблово,"Москва, Седова ул. д.7 к.2",2,#1142AA,2,37.640156,55.850606,Седова ул. д.7 к.2
1304,СВАО,Свиблово,"Москва, Седова ул. д.9 к.2",2,#1142AA,2,37.639563,55.85103,Седова ул. д.9 к.2
1305,СВАО,Свиблово,"Москва, Снежная ул. д.3А",2,#1142AA,2,37.64092,55.84957,Снежная ул. д.3А
1306,СВАО,Свиблово,"Москва, Снежная ул. д.7",2,#1142AA,2,37.642051,55.84959,Снежная ул. д.7
1307,СВАО,Свиблово,"Москва, Тенистый пр. д.6",2,#1142AA,2,37.637758,55.859726,Тенистый пр. д.6
1308,СВАО,Ярославский,"Москва, Вешних Вод ул. д.2 к.3",2,#1142AA,2,37.698699,55.856553,Вешних Вод ул. д.2 к.3
1309,СВАО,Ярославский,"Москва, Вешних Вод ул. д.2 к.4",2,#1142AA,2,37.699409,55.856336,Вешних Вод ул. д.2 к.4
1310,СВАО,Ярославский,"Москва, Дудинка ул. д.1",2,#1142AA,2,37.688899,55.861297,Дудинка ул. д.1
1311,СВАО,Ярославский,"Москва, Лосевская ул. д.12",2,#1142AA,2,37.712605,55.874466,Лосевская ул. д.12
1312,СВАО,Ярославский,"Москва, Лосевская ул. д.14",2,#1142AA,2,37.713252,55.874996,Лосевская ул. д.14
1313,СВАО,Ярославский,"Москва, Проходчиков ул. д.7 к.2",2,#1142AA,2,37.717869,55.873264,Проходчиков ул. д.7 к.2
1314,СВАО,Ярославский,"Москва, Проходчиков ул. д.7 к.3",2,#1142AA,2,37.718408,55.873743,Проходчиков ул. д.7 к.3
1315,СВАО,Ярославский,"Москва, Федоскинская ул. д.2",2,#1142AA,2,37.705185,55.868415,Федоскинская ул. д.2
1316,СВАО,Ярославский,"Москва, Хибинский пр. д.26",2,#1142AA,2,37.688863,55.862732,Хибинский пр. д.26
1317,СВАО,Ярославский,"Москва, Хибинский пр. д.28",2,#1142AA,2,37.689572,55.863212,Хибинский пр. д.28
1318,СВАО,Ярославский,"Москва, Хибинский пр. д.32",2,#1142AA,2,37.691486,55.864995,Хибинский пр. д.32
1319,СВАО,Ярославский,"Москва, Ярославское шоссе д.107А",2,#1142AA,2,37.706676,55.868218,Ярославское шоссе д.107А
1320,СВАО,Ярославский,"Москва, Ярославское шоссе д.121",2,#1142AA,2,37.714348,55.873839,Ярославское шоссе д.121
1321,СВАО,Ярославский,"Москва, Ярославское шоссе д.121Б",2,#1142AA,2,37.715129,55.874516,Ярославское шоссе д.121Б
